Judul,Harga,Lokasi,Link
Apartemen Dijual di Karet Semanggi,Rp 39M,"RW 04, Karet Semanggi, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d50266aab607-395b-19be594-9a26-7372
Apartemen Dijual di Sukomanunggal,"Rp 1,98M","RW 03, Tanjungsari, Sukomanunggal, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-956de0af4b17-a314-19b9796-8182-754e
Kondominium Dijual di Kuningan,"Rp 4,30M","RW 01, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-apartemen-oakwood-turun-harga-diskon-menarik-173209096188/
Apartemen Dijual di Kuningan,"Rp 5,50M","RW 08, Pasar Manggis, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-738027d9929f-47d8-19c7446-9d12-7d5b
Apartemen Dijual di Kelapa Gading,"Rp 3,50M","RW 22, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d2c34b2466f-747e-19c0961-969f-7bca
Apartemen Dijual di Menteng Dalam,"Rp 3,50M","RW 01, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1d762c7327e4-23b9-19bdaac-9d4d-74ee
Apartemen Dijual di Karet,Rp 21M,"RW 04, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-936c4966fefa-3a18-19e3b1c-b409-7691
Apartemen Dijual di Bandung,"Rp 2,70M","Mekar Rahayu, Kabupaten Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-fe6d9a531a71-2b76-faa533a1-9c56-4ea0
Apartemen Dijual di Karamatmulya,Rp 250Jt,"Karamatmulya, Kabupaten Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-82091866b96a-2b23-126d53b7-8cf8-4bfa
Apartemen Dijual di Karet,Rp 12M,"RW 04, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2562d1397838-c25d-19b4663-8f19-759c
Apartemen Dijual di Karet,Rp 13M,"RW 04, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-728f81241ca7-65d6-19b465b-af6a-758e
Apartemen Dijual di Cikarang Selatan,Rp 650Jt,"Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-7500987b4967-d3f4-19e0522-9f5c-7245
Apartemen Dijual di Cikarang Selatan,Rp 650Jt,"Bekasi International Industrial Estate, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-1c838badc36c-2bd8-19dfe22-91ec-71d1
Apartemen Dijual di Kuningan,Rp 690Jt,"RW 03, Pasar Manggis, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-3cbe99b390b9-7723-19db558-b379-77e8
Apartemen Dijual di Bojong Jaya,Rp 450Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-supermall-lippo-karawaci-175565874657/
Apartemen Dijual di Menteng,"Rp 4,65M","RW 05, Menteng, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-536080eefa2a-a960-19c9d0c-a291-7705
Apartemen Dijual di Kebayoran Lama,Rp 5M,"RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-3d304341f110-6b65-19c7a49-bfa8-7482
Apartemen Dijual di Cikarang Selatan,Rp 500Jt,"Bekasi International Industrial Estate, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-6ab300618ae3-fa54-19cffaf-ac7e-74f7
Apartemen Dijual di Cikarang Selatan,Rp 500Jt,"Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-eefbafe0d029-872c-19cffb1-a2f2-7836
Apartemen Dijual di Cakung,Rp 250Jt,"RW 06, Pulo Gebang, Cakung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6ce1f9221c72-cfee-19c5631-beda-7334
Apartemen Dijual di Kebayoran Baru,"Rp 5,50M","RW 01, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-253ea6d3d659-1e12-19b30b6-b2cf-708b
Apartemen Dijual di Cikarang Selatan,Rp 650Jt,"Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-a3784bb42e92-a9ba-19d5796-aef7-77a8
Apartemen Dijual di Cikarang Selatan,Rp 650Jt,"Bekasi International Industrial Estate, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-df29f25103e9-a32c-19d5796-bbd5-76a8
Apartemen Dijual di Cikarang Selatan,Rp 450Jt,"Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-b51e2f190d2-ebc-19d1b4f-b802-7272
Apartemen Dijual di Cikarang Selatan,Rp 385Jt,"Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-2ddc1e087d52-727e-19d046c-8f66-7693
Apartemen Dijual di Karet,"Rp 5,90M","RW 10, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-bd0f7a3c6fde-1d7c-19c9dcd-8eac-7f7f
Apartemen Dijual di Karet,"Rp 4,80M","RW 10, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-af9d8cb24836-548a-19db552-9857-718b
Apartemen Dijual di Cikarang Selatan,Rp 385Jt,"Bekasi International Industrial Estate, Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-73a2aeaceb83-78e6-19d046c-ae4e-77e4
Apartemen Dijual di Kalisari,Rp 500Jt,"Pakuwon City, RW 08, Kalisari, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-ffbdbfe49676-d6c2-19e79e4-84fd-7618
Apartemen Dijual di Kelapa Gading,"Rp 2,20M","RW 19, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-698a84f5737f-6cde-19ecab4-9c28-7071
Apartemen Dijual di Karet,"Rp 6,60M","RW 10, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-764808619379-bdfd-19d6744-9d28-737b
Apartemen Dijual di Bumi Serpong Damai,Rp 535Jt,"BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-d3efbd1ccda-6920-19efcc3-8df8-7784
Apartemen Dijual di Karet Kuningan,"Rp 14,50M","RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-df7e8ad15cb8-9c09-19c38d4-a980-78aa
Apartemen Dijual di Karet Tengsin,"Rp 7,90M","RW 05, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b414fd885659-885d-19d8d6e-8a4b-7746
Apartemen Dijual di Bumi Serpong Damai,"Rp 500,00Jt","BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-37d5338549a8-fb1e-19de328-9c9c-759e
Apartemen Dijual di Babatan,Rp 1M,"Royal Residence, RW 02, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-7cef8bfedb52-1b19-adcabc51-b013-4faa
Apartemen Dijual di Gading Serpong,"Rp 1,40M","Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-b159b769ab7e-d547-19ebbbf-b78d-74a5
Apartemen Dijual di Dukuh Pakis,"Rp 4,95M","Bukit Darmo, RW 02, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-f6a83acd60f2-e5ee-19dae63-ae51-7771
Apartemen Dijual di Karet Kuningan,"Rp 4,50M","RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2b80a28836a9-101f-19b4673-b002-7b83
Apartemen Dijual di Karet Kuningan,"Rp 4,50M","RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-69b7f4983702-1e20-19b3fe9-abbc-76ea
Apartemen Dijual di Duren Sawit,Rp 475Jt,"RW 07, Malaka Jaya, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9f39f79694db-6363-19d72f7-956d-75d6
Apartemen Dijual di Bekasi Utara,Rp 300Jt,"Perwira, Harapanjaya, Bekasi, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bekasi/apartemen-nspringlake-summarecon-bekasi-type-studi-173320503333/
Apartemen Dijual di Cicendo,"Rp 2,80M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-b19222263bbc-5669-19964f0-a7a6-7288
Apartemen Dijual di Pererenan,Rp 12M,"Pengembungan, Canggu, Badung, Bali",https://www.lamudi.co.id/jual/bali/badung/for-sale-guest-house-pererenan-174157245076/
Apartemen Dijual di Bumi Serpong Damai,Rp 535Jt,"BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-7c3ebb3a1ed6-dc3e-19ed917-bb1e-7561
Apartemen Dijual di Grogol Selatan,"Rp 6,25M","RW 03, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-7774e7d5210f-f411-19ea851-beaf-7739
Apartemen Dijual di Cicendo,"Rp 1,05M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-ef32b4ae1566-22c6-19b39f2-909b-75b2
Apartemen Dijual di Grogol Utara,Rp 7M,"RW 10, Grogol Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5885654544e0-122b-19ea852-8d51-7b0b
Apartemen Dijual di Kembangan,"Rp 12,50M","RW 08, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f2498e5f7ca4-2529-19ea85d-aab0-7a31
Apartemen Dijual di Kembangan,Rp 10M,"RW 08, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-eb93d92eb05e-19f2-19ea85d-a2a2-7338
Apartemen Dijual di Cidadap,Rp 615Jt,"Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-5e37981fb14c-7a1b-19ea653-a689-70f4
Apartemen Dijual di Beji,Rp 690Jt,"Pondok Cina, Beji, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-c952dcd3b84f-4f7-19ab422-c042-7451
Apartemen Dijual di Cikarang Selatan,Rp 720Jt,"Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bekasi/dijual-sewakan-apartemen-north-3br-75sqm-harga-mur-175040286271/
Apartemen Dijual di Cikarang Selatan,"Rp 1,40M","Sukaresmi, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bekasi/dijual-apartemen-penthouse-114sqm-sangat-murah-ful-175040298881/
Apartemen Dijual di Alam Sutera,"Rp 13,50M","Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4d7e4aab7243-4c8f-19f047b-b0c6-7665
Apartemen Dijual di Lengkong,Rp 2M,"Paledang, Lengkong, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-8bba1db5d159-2c57-19dfbc3-ad2d-7414
Apartemen Dijual di Andir,Rp 375Jt,"Dunguscariang, Andir, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-e3e83c4dd8ca-1a91-19ba141-8ada-753b
Apartemen Dijual di Cidadap,Rp 850Jt,"Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-9976a55b7947-7aa0-19ea6b7-bfdc-71f4
Apartemen Dijual di Cidadap,Rp 605Jt,"Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-60e0f0b0c708-dbdb-19ea6b5-a617-7231
Apartemen Dijual di Cidadap,Rp 575Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-76d20ca37966-117a-19b2198-91e7-7409
Apartemen Dijual di Cidadap,Rp 635Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-3501be382aa2-e5e9-19cacc4-900a-7246
Apartemen Dijual di Cilandak,"Rp 1,85M","RW 05, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-922c1769bf74-eeb3-19c1d63-9717-74c1
Apartemen Dijual di Cidadap,Rp 615Jt,"Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-bcc018d548d7-d5ce-19ea620-9443-770b
Apartemen Dijual di Kalijudan,Rp 240Jt,"RW 07, Kalijudan, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-199b844de8e4-b1a-6256a5e0-aa0c-4de8
Apartemen Dijual di Cidadap,"Rp 2,90M","Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-5bb57c83ff2d-413b-19cb26d-b18f-7797
Apartemen Dijual di Bumi Serpong Damai,Rp 499Jt,"BSD Sunburst CBD, Babakan, BSD City, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-e0c43756089-dada-19efd1c-b67c-721d
Apartemen Dijual di Tebet,Rp 7M,"RW 02, Tebet Timur, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-44c9bdc3660b-13c6-19cd22e-9b22-74ce
Apartemen Dijual di Cidadap,"Rp 2,90M","Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-3fd733512bb-a5cd-19cb2d0-a1ff-7246
Apartemen Dijual di Kelapa Gading,"Rp 2,30M","RW 13, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-41194bf7d2a3-de23-19e88ee-84b4-7aba
Apartemen Dijual di Bekasi,Rp 575Jt,"Jaticempaka, Bekasi, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bekasi/apartment-bagus-harga-menarik-di-bassura-cipinang-174591500188/
Apartemen Dijual di Kebayoran Lama,"Rp 4,50M","RW 01, Kebayoran Lama Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5c4450179bef-f5b1-19c45e6-a378-74dc
Apartemen Dijual di Kembangan,Rp 600Jt,"RW 01, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/jual-apartemen-puri-mansion-jakbar-1-bedroom-full-174049636920/
Apartemen Dijual di Cilandak,"Rp 2,40M","RW 06, Gandaria Selatan, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b608b9844e5a-5845-19ce074-ac5a-7c80
Apartemen Dijual di Cidadap,Rp 645Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-c427f705b410-aa04-19be52e-aee4-737c
Apartemen Dijual di Bangka,"Rp 1,50M","RW 05, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-854782c85a55-d7aa-19e63fc-ab04-7796
Apartemen Dijual di Kelapa Gading,"Rp 3,90M","Mall Kelapa Gading, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-765a4abd042-b6f3-b6504d53-bc23-4460
Apartemen Dijual di Lengkong,"Rp 2,50M","Paledang, Lengkong, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-6433adac71d6-7745-19df6d8-8872-7106
Apartemen Dijual di Lengkong,"Rp 3,64M","Paledang, Lengkong, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-507634f2681-6f64-19df62b-ad9b-74a4
Apartemen Dijual di Cidadap,Rp 515Jt,"Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-fae94b1b1592-e3b9-19e49ea-a55e-75e6
Apartemen Dijual di Cicendo,"Rp 1,92M","Pamoyanan, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-d355004016e1-1ccd-19b9bbd-a0e7-74f6
Apartemen Dijual di Keagungan,Rp 375Jt,"RW 05, Keagungan, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6c8503e4b89d-5686-19db47a-bef9-7eee
Apartemen Dijual di Cicendo,"Rp 1,30M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-26dbafbe8ed1-46b3-19ba666-b846-7163
Apartemen Dijual di Cicendo,"Rp 1,54M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-2b8c475ae369-2530-19a48fd-b258-70d2
Apartemen Dijual di Cicendo,"Rp 1,25M","Pasirkaliki, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-374494ce7706-35a9-19b970c-b8b9-77b1
Apartemen Dijual di Sungai Bambu,Rp 650Jt,"RW 09, Sungai Bambu, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-729ed521d086-95d8-19dd82b-8cfd-76b3
Apartemen Dijual di Kelapa Gading,Rp 800Jt,"RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-873b9df27218-27ae-19ad308-a1d5-7570
Apartemen Dijual di Keagungan,Rp 500Jt,"RW 05, Keagungan, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d538feb2fb89-af30-19da8f5-a172-759e
Apartemen Dijual di Cidadap,Rp 625Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-6d89688914c4-6e3d-19ca2ab-add5-7545
Apartemen Dijual di Menteng Dalam,"Rp 5,40M","RW 01, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-e60c8ac08102-4b74-19bdab5-a740-73eb
Apartemen Dijual di Kelapa Gading,"Rp 1,70M","RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9e588076190a-c85e-19ce111-b9bf-7cb1
Apartemen Dijual di Cidadap,Rp 499Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-78b962e992f3-56d6-19d8591-c043-753a
Apartemen Dijual di Ciporang,Rp 13M,"Ciporang, Kuningan, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-f480f2043776-f3ef-19b45cb-85dc-7a9d
Apartemen Dijual di Ciporang,"Rp 9,80M","Ciporang, Kuningan, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-6c153682267d-9971-19b45bc-9e1c-7c9e
Apartemen Dijual di Cicendo,Rp 250Jt,"Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-776b9de79b45-77b1-19d65fe-c032-7458
Apartemen Dijual di Cicendo,"Rp 2,40M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-32b4880453fa-d49c-19cb708-a3ae-71f8
Apartemen Dijual di Depok,Rp 480Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-d863deab84d4-2e9d-19e7204-a68c-7474
Apartemen Dijual di Cicendo,Rp 915Jt,"Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-46eac0992791-cc37-19c9dbe-a866-7560
Apartemen Dijual di Pantai Indah Kapuk 2,Rp 500Jt,"Muara, Pantai Indah Kapuk 2, Muara, Teluknaga, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4991c9352d08-f77c-19ea5a1-a0ab-787b
Apartemen Dijual di Depok,Rp 350Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-a0f43103c3ee-c5dd-19e3a3c-9d61-705c
Apartemen Dijual di Cidadap,Rp 535Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-7f9c7f9de68a-5930-19bb5f5-8f9c-7371
Apartemen Dijual di Cidadap,Rp 599Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-d68958277823-4d28-19be3f0-a739-7704
Apartemen Dijual di Cicendo,"Rp 1,53M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-f3070a8f826b-b80a-19c8eea-96bf-72d4
Apartemen Dijual di Cidadap,Rp 535Jt,"Hegarmanah, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-e310a3d5a83-19ad-19bb620-b2b1-76f7
Apartemen Dijual di Kebon Kosong,Rp 900Jt,"RW 12, Kebon Kosong, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-72bc3e595f05-1a28-19da91f-90e3-77db
Apartemen Dijual di Mariso,Rp 800Jt,"Centre Point of Indonesia (CPI), Panambungan, Mariso, Makassar, Sulawesi Selatan",https://www.lamudi.co.id/properti/41032-73-c149650d2cd7-52b8-becbc191-b0bf-4d57
Apartemen Dijual di Dukuh Pakis,"Rp 5,45M","RW 08, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-fd1ade519b8a-9e05-19e62f7-befd-7843
Apartemen Dijual di Pademangan,"Rp 1,30M","PPK Kemayoran, Pademangan Timur, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-562c404f1528-8c72-19dbdb9-9f46-79f8
Apartemen Dijual di Babatan,Rp 675Jt,"Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-aac252d5fbd3-cfb-19bdf25-99c0-7171
Apartemen Dijual di Menteng Dalam,"Rp 5,90M","RW 05, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-65b8122bc0cd-f014-19e63f4-b46f-76a2
Apartemen Dijual di Cicendo,Rp 900Jt,"Pamoyanan, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-652a139bc95f-1030-19ca3d8-9f27-7766
Apartemen Dijual di Cicendo,Rp 295Jt,"Pamoyanan, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-7b0ab746e97a-aad0-19c9fea-af6f-7390
Apartemen Dijual di Cidadap,Rp 475Jt,"Ciumbuleuit, Cidadap, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-8b6497aa4db5-58f8-19bd743-8825-719e
Apartemen Dijual di Depok,Rp 380Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-4f874b68ce1a-2e1-19dd26f-b139-7318
Apartemen Dijual di Kelapa Gading,"Rp 2,40M","RW 18, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d18910a10860-1f08-19dde07-8e14-7eba
Apartemen Dijual di Depok,Rp 450Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-d5cf8107475c-e023-19d6638-ba27-7847
Apartemen Dijual di Depok,Rp 300Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-afd424e87058-5797-19d6649-8acf-751a
Apartemen Dijual di Condong Catur,"Rp 3,40M","Dero, Condongcatur, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-41f586ad68b7-6e60-19a8b35-a648-77fa
Apartemen Dijual di Kelapa Gading,"Rp 1,65M","RW 01, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-72d9546321d7-d3b3-19dbdab-a0e5-7815
Apartemen Dijual di Kalisari,Rp 450Jt,"Pakuwon City, RW 08, Kalisari, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/jual/jawa-timur/surabaya/apartemen-amethyst-eastcoast-residence-pakuwon-cit-175654512468/
Apartemen Dijual di Babatan,Rp 675Jt,"Pakuwon Indah, Kawasan Superblock Pakuwon, Babatan, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-de02063528fd-2064-19bdedb-b938-7131
Apartemen Dijual di Kamal Muara,"Rp 1,50M","RW 03, Kamal Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-890b610c8014-4625-19dbda7-a4ab-71ad
Apartemen Dijual di Depok,Rp 435Jt,"Kledokan, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta",https://www.lamudi.co.id/properti/41032-73-6d5a99b9aeee-7ea5-19cb7a2-8c99-7767
Apartemen Dijual di Andir,"Rp 4,25M","Dunguscariang, Andir, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-de5c94fa2971-770c-19ce049-91bc-7096
